ID,Year,MemberState,MfrGroup,MfrHarmonised,ApprovalNo,Make,CommercialName,Registrations,CO2,Mass,Wheelbase,SteeringAxle,OtherAxle,FuelType,FuelMode,EngineSize,Power,TechnolType,ITReduction
162,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MAYBACH,MAYBACH62S,4,380,2979,4150,1529,1742,Petrol,M,5412,492, ,-1
163,1,DE,DAIMLER AG,DAIMLER AG,e1*2007/46,MERCEDES-BENZ,E350CGI,6,207,1925,3117,1446,1634,Petrol,M,3166,228, ,-1
164,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,E350BLUETEC,1,186,1925,3117,1460,1634,Diesel,M,2703,165, ,-1
165,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,R3504MATIC,1,288,2327,3486,1519,1705,Petrol,M,3166,212, ,-1
166,1,DE,DAIMLER AG,DAIMLER AG,e1*2007/46,MERCEDES-BENZ,E500,2,267,2009,3117,1446,1634,Petrol,M,4942,303, ,-1
167,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,C200CGI,1,184,1570,2993,1414,1598,Petrol,M,1625,143, ,-1
168,1,DE,DAIMLER AG,DAIMLER AG,e1*2007/46,MERCEDES-BENZ,B200CDI,19,123,1570,2927,1419,1588,Diesel,M,1625,106, ,-1
169,1,DE,DAIMLER AG,DAIMLER AG,e1*2007/46,MERCEDES-BENZ,E3004MATIC,3,190,2003,3117,1446,1634,Petrol,M,3166,196, ,-1
170,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES BENZ,SL63AMG,42,339,2056,2776,1432,1600,Petrol,M,5618,410, ,-1
171,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,C3004MATIC,4,231,1706,2993,1414,1559,Petrol,M,2711,181, ,-1
172,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,CLS300,14,241,1805,3095,1459,1648,Petrol,M,2711,181, ,-1
173,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MAYBACH,MAYBACHLANDAULET,2,403,3031,4150,1529,1742,Petrol,M,5412,478, ,-1
174,1,DE,DAIMLER AG,DAIMLER AG,e9*2001/11,MERCEDES-BENZ,VITO115CDI,1,225,2442,3720,1498,1688,Diesel,M,1944,117, ,-1
175,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,B200CDI,1,164,1534,3013,1420,1594,Diesel,M,1802,109, ,-1
176,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,B200TURBO,2,201,1466,3013,1420,1594,Petrol,M,1841,151, ,-1
177,1,DE,DAIMLER AG,DAIMLER AG,e1*98/14*0,MERCEDES-BENZ,SL350,1,234,1904,2776,1432,1600,Petrol,M,3166,246, ,-1
178,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,C63AMG,4,294,1873,2998,1406,1559,Petrol,M,5618,380, ,-1
179,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,SMART,FORTWOCABRIOBRABUS,189,123,934,2025,1171,1398,Petrol,M,904,80, ,-1
180,1,DE,DAIMLER AG,DAIMLER AG,e1*98/14*0,MERCEDES-BENZ,CLC220CDI,1,181,1617,2944,1373,1519,Diesel,M,1944,117, ,-1
181,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,CL63AMG,9,252,2228,3204,1461,1652,Petrol,M,4942,425, ,-1
182,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,SPRINTER,2,220,2670,3974,1561,1764,Diesel,M,1939,127, ,-1
183,1,DE,DAIMLER AG,DAIMLER AG,e1*2007/46,MERCEDES-BENZ,E5004MATIC,2,229,2165,3117,1446,1634,Petrol,M,4220,319, ,-1
184,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,SPRINTER,6,244,2697,3974,1561,1764,NG-biomethane,B,1625,122, ,-1
185,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,SLK350,4,216,1570,2635,1396,1592,Petrol,M,3166,238, ,-1
186,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,C180KOMPRESSOR,1,188,1565,2993,1414,1598,Petrol,M,1625,122, ,-1
187,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,S350,16,183,1993,3291,1460,1651,Petrol,M,3166,239, ,-1
188,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,SPRINTER,1,299,2951,3974,1561,1764,Petrol,M,1625,122, ,-1
189,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,C180CGI,5,178,1560,2993,1414,1598,Petrol,M,1625,122, ,-1
190,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,GLK3004MATIC,1,254,1910,2988,1435,1633,Petrol,M,2711,181, ,-1
191,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,CLS350,1,249,1805,3095,1459,1648,Petrol,M,3166,212, ,-1
192,1,DE,DAIMLER AG,DAIMLER AG,e1*2007/46,MERCEDES-BENZ,B180,2,142,1456,2927,1419,1588,Petrol,M,1443,96, ,-1
193,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,ML450CDI4MATIC,3,302,2416,3161,1502,1709,Diesel,M,3616,239, ,-1
194,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,C180,2,164,1544,2993,1414,1559,Petrol,M,1625,122, ,-1
195,1,DE,DAIMLER AG,DAIMLER AG,e1*2007/46,MERCEDES-BENZ,E350BLUETEC,1,196,2040,3117,1446,1634,Diesel,M,2703,165, ,-1
196,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,C350CDI4MATIC,20,191,1837,2993,1414,1559,Diesel,M,2703,181, ,-1
197,1,DE,DAIMLER AG,DAIMLER AG,e1*2007/46,MERCEDES-BENZ,SL500,21,219,1863,2803,1460,1648,Petrol,M,4220,340, ,-1
198,1,DE,DAIMLER AG,DAIMLER AG,e1*2007/46,MERCEDES-BENZ,ML3504MATIC,12,206,2223,3161,1517,1709,Petrol,M,3166,239, ,-1
199,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,CLS320CDI,2,207,1894,3095,1459,1648,Diesel,M,2703,175, ,-1
200,1,DE,DAIMLER AG,DAIMLER AG,e1*2001/11,MERCEDES-BENZ,E350,5,181,1863,2993,1405,1589,Petrol,M,3166,239, ,-1
201,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2001/116*0185*12,FORD,GALAXY,56,185,1920,3091,1449,1650,Diesel,M,1972,156, ,-1
202,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2001/116*0144*18,FORD,FOCUS,3,164,1280,2863,1466,1652,Petrol,M,1444,79, ,-1
203,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e3*2001/116*0280*06,FORD,KA,111,113,1101,2494,1286,1436,Diesel,M,1129,58, ,-1
204,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2001/116*0249*11,FORD,MONDEO,2,144,1625,3091,1450,1650,Diesel,M,1807,127, ,-1
205,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e11*2001/116*0277*11,FORD,TRANSIT/TOURNEO,4,229,2499,3579,1592,1768,Diesel,M,1989,98, ,-1
206,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e11*2001/116*0287*11,FORD,TRANSIT/TOURNEO,1,195,2327,3579,1603,1766,Diesel,M,1989,98, ,-1
207,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e11*2001/116*0276*11,FORD,TRANSIT/TOURNEO,1,206,2390,3181,1592,1768,Diesel,M,1989,98, ,-1
208,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e11*2001/116*0283*09,FORD,TRANSIT/TOURNEO,1,215,2279,3181,1603,1766,Diesel,M,1989,67, ,-1
209,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2001/116*0249*10,FORD,MONDEO,6,185,1657,3091,1450,1650,Petrol,M,1788,158, ,-1
210,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2007/46*1138*00,FORD,FOCUS,734,141,1325,2872,1423,1592,Petrol,M,1444,82, ,-1
211,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e11*2001/116*0278*08,FORD,TRANSIT/TOURNEO,1,294,2585,4067,1592,1768,Diesel,M,2174,109, ,-1
212,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e11*2001/116*0283*07,FORD,TRANSIT/TOURNEO,1,215,2121,3181,1592,1766,Diesel,M,1989,67, ,-1
213,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2001/116*0185*10,FORD,GALAXY,1,197,1771,3091,1449,1650,E85,F,1809,114, ,-1
214,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2001/116*0249*09,FORD,MONDEO,1,190,1561,3091,1450,1650,Petrol,M,1809,114, ,-1
215,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e11*2001/116*0284*10,FORD,TRANSIT/TOURNEO,1,215,2300,3579,1603,1766,Diesel,M,1989,109, ,-1
216,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e11*2001/116*0289*08,FORD,TRANSIT-EUROLINE/NUGGET,1,215,2370,3181,1592,1766,Diesel,M,1989,109, ,-1
217,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e11*2001/116*0288*11,FORD,TRANSIT/TOURNEO,1,195,2381,4067,1603,1766,Diesel,M,1989,98, ,-1
218,1,DE,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2001/116*0144*19,FORD,FOCUS,14,119,1411,2863,1466,1652,Diesel,M,1412,70, ,-1
219,1,DE,HONDA MOTOR EUROPE LTD,HONDA MOTOR CO,e6*2001/116*0121*00,HONDA,ACCORDTOURER,2,218,1663,2933,1446,1634,Petrol,M,2130,157, ,-1
220,1,DE,HONDA MOTOR EUROPE LTD,HONDA MOTOR CO,e6*2007/46*0011*00,HONDA,JAZZ,17,133,1204,2706,1364,1516,Petrol,M,1212,78, ,-1
221,1,DE,HONDA MOTOR EUROPE LTD,HONDA MOTOR CO,e6*2001/116*0130*02,HONDA,INSIGHT,39,104,1317,2760,1364,1526,Petrol,M,1212,69, ,-1
222,1,DE,HONDA MOTOR EUROPE LTD,HONDA UK,e11*2001/116*0301*03,HONDA,HONDACR-V,38,196,1638,2852,1433,1629,Petrol,M,1807,117, ,-1
223,1,DE,HONDA MOTOR EUROPE LTD,HONDA MOTOR CO,e6*2001/116*0114*02,HONDA,ACCORD,1,209,1657,2933,1446,1634,Petrol,M,2130,157, ,-1
224,1,DE,HONDA MOTOR EUROPE LTD,HONDA MOTOR CO,e6*2001/116*0116*02,HONDA,LEGEND,2,278,2022,3036,1437,1629,Petrol,M,3316,230, ,-1
225,1,DE,HONDA MOTOR EUROPE LTD,HONDA UK,e11*2001/116*0257*06,HONDA,CIVIC5DR,5,119,1563,2814,1396,1572,Diesel,M,1990,117, ,-1
226,1,DE,HONDA MOTOR EUROPE LTD,HONDA CHINA,e6*2001/116*0128*03,HONDA,JAZZ,10,132,1196,2706,1364,1516,Petrol,M,1212,78, ,-1
227,1,DE,HONDA MOTOR EUROPE LTD,HONDA UK,e6*2007/46*0014*00,HONDA,JAZZ,44,133,1204,2706,1364,1516,Petrol,M,1212,78, ,-1
228,1,DE,HONDA MOTOR EUROPE LTD,HONDA MOTOR CO,e6*2001/116*0122*03,HONDA,ACCORDTOURER,1,158,1700,2933,1446,1634,Diesel,M,1990,117, ,-1
229,1,DE,Toyota-Daihatsu Group,TOYOTA,e6*2001/116*0105*06,TOYOTA,TOYOTARAV4,17,192,1800,2776,1424,1603,Diesel,M,2019,117, ,-1
230,1,DE,Toyota-Daihatsu Group,TOYOTA,e11*2001/116*0206*08,LEXUS,LEXUSIS220D,58,149,1784,2960,1401,1588,Diesel,M,2019,138, ,-1
231,1,DE,Toyota-Daihatsu Group,TOYOTA,e11*2001/116*0260*01,LEXUS,LEXUSISF,1,279,1883,2960,1424,1583,Petrol,M,4497,330, ,-1
232,1,DE,Toyota-Daihatsu Group,DAIHATSU,e6*2001/116*0110*02,DAIHATSU,CUORECHARADEMIRA,2,133,970,2700,1195,1341,Petrol,M,903,54, ,-1
233,1,DE,Toyota-Daihatsu Group,TOYOTA,e6*2001/116*0118*00,LEXUS,LEXUSRX450H,1,153,2379,2971,1488,1680,Petrol,M,3128,194, ,-1
234,1,DE,Toyota-Daihatsu Group,TOYOTA,e6*2001/116*0105*02,TOYOTA,TOYOTARAV4,1,191,1800,2776,1424,1603,Diesel,M,2019,138, ,-1
235,1,DE,Toyota-Daihatsu Group,DAIHATSU,e13*2001/116*0147*09,DAIHATSU,SIRION,307,122,1059,2635,1332,1506,Petrol,M,903,54, ,-1
236,1,DE,Toyota-Daihatsu Group,TOYOTA,e11*2001/116*0236*05,TOYOTA,TOYOTAAYGO,1,112,970,2538,1291,1444,Petrol,M,903,53, ,-1
237,1,DE,Toyota-Daihatsu Group,TOYOTA,e11*2001/116*0249*05,TOYOTA,TOYOTAYARIS,495,122,1153,2668,1342,1501,Petrol,M,903,54, ,-1
238,1,DE,Toyota-Daihatsu Group,TOYOTA,e6*KS07/46*0007*00,LEXUS,LEXUSLFA,4,392,1727,2825,1442,1614,Petrol,M,4348,437, ,-1
239,1,DE,Toyota-Daihatsu Group,DAIHATSU,e13*2001/116*0179*06,DAIHATSU,TERIOS,4,175,1330,2798,1323,1521,Petrol,M,1353,82, ,-1
240,1,DE,Toyota-Daihatsu Group,DAIHATSU,e13*2003/97*0147*04,SUBARU,JUSTY,4,122,1059,2635,1342,1516,Petrol,M,903,54, ,-1
241,1,DE,Toyota-Daihatsu Group,TOYOTA,e11*2001/116*0331*02,TOYOTA,TOYOTAAVENSIS,9,157,1565,2928,1424,1603,Petrol,M,1446,103, ,-1
242,1,DE,Toyota-Daihatsu Group,TOYOTA,e11*2001/116*0206*08,LEXUS,LEXUSIS200D,72,138,1784,2960,1401,1588,Diesel,M,2019,117, ,-1
243,1,DE,Toyota-Daihatsu Group,TOYOTA,e11*2001/116*0206*07,LEXUS,LEXUSIS220D,3,185,1784,2960,1401,1588,Diesel,M,2019,138, ,-1
244,1,DE,Toyota-Daihatsu Group,TOYOTA,e11*2001/116*0350*00,TOYOTA,TOYOTAVERSO,1,151,1774,3015,1405,1583,Diesel,M,1808,99, ,-1
245,1,DE,Toyota-Daihatsu Group,TOYOTA,e6*2001/116*0119*03,TOYOTA,TOYOTAIQ,1,107,1096,2169,1351,1501,Diesel,M,1234,70, ,-1
246,1,DE,Toyota-Daihatsu Group,TOYOTA,e11*2001/116*0206*04,LEXUS,LEXUSIS220D,1,185,1805,2960,1401,1588,Diesel,M,2019,138, ,-1
247,1,DE,Toyota-Daihatsu Group,TOYOTA,e11*2007/46*0152*01,TOYOTA,TOYOTAYARIS,5,107,1242,2722,1355,1511,Diesel,M,1234,70, ,-1
248,1,DE,Toyota-Daihatsu Group,DAIHATSU,e13*2003/97*0147*01,DAIHATSU,SIRION,1,142,1085,2635,1332,1506,Petrol,M,1175,68, ,-1
249,1,DE,VW Group PC,QUATTRO,e1*2007/46*0615*00,QUATTRO,AUDIRS3,159,219,1722,2796,1426,1580,Petrol,M,2244,265, ,-1
250,1,DE,VW Group PC,AUDI AG,e1*2001/116*0430*20,AUDI,AUDIA5,34,164,1696,2991,1456,1627,Petrol,M,1795,165, ,-1
251,1,DE,VW Group PC,SEAT,e9*2001/116*0050*29,SEAT,ALTEA,1,164,1425,2796,1404,1565,Petrol,M,1258,67, ,-1
252,1,DE,VW Group PC,QUATTRO,e1*2001/116*0399*06,QUATTRO,AUDIR8,1,338,1774,2874,1497,1642,Petrol,M,4709,410, ,-1
253,1,DE,VW Group PC,AUDI HUNGARIA,e1*2001/116*0369*05,AUDI,AUDITT,1,187,1497,2672,1436,1611,Petrol,M,1795,156, ,-1
254,1,DE,VW Group PC,QUATTRO,e1*KS07/46*0010*03,QUATTRO,AUDIR8GT,1,334,1670,2874,1501,1652,Petrol,M,4709,437, ,-1
255,1,DE,VW Group PC,PORSCHE,e13*2001/116*0137*12,PORSCHE,911CARRERA4,9,245,1643,2548,1367,1601,Petrol,M,3270,270, ,-1
256,1,DE,VW Group PC,PORSCHE,e13*2007/46*1085*04,PORSCHE,CAYENNETURBO,253,279,2343,3139,1525,1750,Petrol,M,4349,391, ,-1
257,1,DE,VW Group PC,PORSCHE,e13*2001/116*0137*13,PORSCHE,911CARRERA4,2,257,1612,2548,1367,1601,Petrol,M,3270,270, ,-1
258,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0242*31,VOLKSWAGENVWVW,GOLF,1,127,1395,2792,1406,1561,Diesel,M,1446,82, ,-1
259,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0468*00,VOLKSWAGENVWVW,PASSATCC,2,158,1608,2937,1420,1605,Diesel,M,1781,109, ,-1
260,1,DE,VW Group PC,SEAT,e9*2001/116*0067*10,SEAT,IBIZA,3,113,1221,2677,1335,1497,Diesel,M,1446,70, ,-1
261,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0220*25,VOLKSWAGENVWVW,MULTIVANSTARTLINE,25,199,2120,3253,1488,1675,Diesel,M,1781,66, ,-1
262,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0242*35,VOLKSWAGENVWVW,GOLF,77,144,1420,2792,1406,1565,Petrol,M,1258,125, ,-1
263,1,DE,VW Group PC,SKODA,e11*2001/116*0291*26,SKODA,ROOMSTER,6,128,1379,2828,1310,1542,Diesel,M,1446,70, ,-1
264,1,DE,VW Group PC,SEAT,e9*2001/116*0050*25,SEAT,ALTEAXL,1,178,1648,2796,1406,1562,Diesel,M,1781,109, ,-1
265,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0220*22,VOLKSWAGENVWVW,CARAVELLE,1,205,2165,3687,1488,1675,Diesel,M,1781,109, ,-1
266,1,DE,VW Group PC,BENTLEY,e11*2001/116*0221*02,BENTLEY,BENTLEYCONTINENTALGT,1,424,2593,2977,1481,1652,Petrol,M,5428,437, ,-1
267,1,DE,VW Group PC,SEAT,e9*2001/116*0072*04,SEAT,EXEO,6,144,1570,2865,1389,1565,Diesel,M,1781,111, ,-1
268,1,DE,VW Group PC,SKODA,e11*2001/116*0291*13,SKODA,ROOMSTER,1,164,1278,2838,1310,1542,Petrol,M,1084,54, ,-1
269,1,DE,VW Group PC,AUDI AG,e1*2001/116*0430*21,AUDI,AUDIA5CABRIOLET,2,154,1810,2991,1456,1627,Petrol,M,1795,165, ,-1
270,1,DE,VW Group PC,AUDI AG,e1*2001/116*0430*08,AUDI,AUDIA4,1,148,1664,3055,1431,1601,Diesel,M,1781,111, ,-1
271,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0468*09,VOLKSWAGENVWVW,PASSATCC,16,147,1661,2937,1420,1605,Diesel,M,1781,109, ,-1
272,1,DE,VW Group PC,SKODA,e11*2007/46*0010*01,SKODA,YETI,1,145,1482,2793,1406,1580,Diesel,M,1781,86, ,-1
273,1,DE,VW Group PC,AUDI AG,e1*2007/46*0436*00,AUDI,AUDIA7,136,163,1941,3169,1512,1697,Diesel,M,2685,191, ,-1
274,1,DE,VW Group PC,SKODA,e11*2001/116*0326*15,SKODA,SUPERB,1,118,1590,2991,1410,1560,Diesel,M,1446,82, ,-1
275,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0211*23,VOLKSWAGENVWVW,TOURAN,1,136,1625,2901,1406,1559,Diesel,M,1446,82, ,-1
276,1,DE,VW Group PC,SEAT,e9*2001/116*0067*13,SEAT,IBIZA,1,144,1195,2677,1335,1497,Petrol,M,1446,82, ,-1
277,1,DE,VW Group PC,SEAT,e1*2007/46*0402*01,SEAT,ALHAMBRA,16,173,1798,3167,1432,1662,Petrol,M,1258,117, ,-1
278,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0307*19,VOLKSWAGENVWVW,PASSAT,1,206,1624,2938,1416,1594,Petrol,M,1627,125, ,-1
279,1,DE,VW Group PC,SEAT,e9*2001/116*0052*21,SEAT,LEON,1,153,1482,2796,1404,1565,Diesel,M,1781,133, ,-1
280,1,DE,VW Group PC,SKODA,e11*2001/116*0291*23,SKODA,FABIA,1,131,1273,2670,1310,1466,Diesel,M,1287,54, ,-1
281,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0218*18,VOLKSWAGENVWVW,MULTIVAN,1,226,2598,3253,1486,1673,Diesel,M,2227,102, ,-1
282,1,DE,VW Group PC,QUATTRO,e1*2001/116*0447*01,QUATTRO,AUDIRS5,21,260,1878,2992,1460,1640,Petrol,M,3767,351, ,-1
283,1,DE,VW Group PC,SKODA,e11*2001/116*0230*32,SKODA,OCTAVIA,1,139,1445,2792,1406,1556,Diesel,M,1716,82, ,-1
284,1,DE,VW Group PC,AUDI AG,e1*2001/116*0254*18,AUDI,AUDIA6ALLROADQUATTRO,1,195,2024,3086,1467,1650,Diesel,M,2685,187, ,-1
285,1,DE,VW Group PC,SEAT,e9*2001/116*0052*18,SEAT,LEON,6,153,1382,2796,1404,1565,Petrol,M,1258,98, ,-1
286,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0304*08,VOLKSWAGENVWVW,GOLFPLUS,1,148,1534,2791,1409,1562,Diesel,M,1716,82, ,-1
287,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0471*05,VOLKSWAGENVWVW,SCIROCCO,2,152,1419,2792,1432,1619,Petrol,M,1258,125, ,-1
288,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0328*13,VOLKSWAGENVWVW,JETTA,1,148,1551,2792,1408,1563,Diesel,M,1781,109, ,-1
289,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0211*18,VOLKSWAGENVWVW,TOURAN,1,199,1610,2901,1406,1556,Petrol,M,1443,80, ,-1
290,1,DE,VW Group PC,AUDI AG,e1*2001/116*0217*31,AUDI,A3SPORTBACK,2,116,1456,2796,1405,1576,Diesel,M,1446,82, ,-1
291,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0211*10,VOLKSWAGENVWVW,TOURAN,1,173,1852,2901,1406,1559,Diesel,M,1781,109, ,-1
292,1,DE,VW Group PC,PORSCHE,e13*2001/116*0137*12,PORSCHE,911TARGA4,1,250,1706,2548,1367,1601,Petrol,M,3270,270, ,-1
293,1,DE,VW Group PC,SEAT,e9*2001/116*0050*36,SEAT,ALTEA4FREETRACK,1,160,1685,2796,1407,1569,Diesel,M,1781,133, ,-1
294,1,DE,VW Group PC,AUDI AG,e1*2001/116*0430*05,AUDI,AUDIA4,1,149,1602,3055,1431,1601,Diesel,M,1781,111, ,-1
295,1,DE,VW Group PC,VOLKSWAGEN,e1*2007/46*0539*00,VOLKSWAGENVWVW,JETTA,104,127,1473,2855,1406,1581,Diesel,M,1446,82, ,-1
296,1,DE,VW Group PC,SKODA,e11*2007/46*0010*00,SKODA,YETI,18,164,1612,2793,1406,1580,Diesel,M,1781,109, ,-1
297,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0355*12,VOLKSWAGENVW VW,CRAFTER,1,223,2457,3974,1561,1764,Diesel,M,1781,85, ,-1
298,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0252*28,VOLKSWAGENVWVW,CADDY,4,163,1448,2907,1403,1574,Petrol,M,1083,67, ,-1
299,1,DE,VW Group PC,AUDI AG,e1*2001/116*0430*20,AUDI,AUDIA5CABRIOLET,6,148,1769,2991,1456,1627,Petrol,M,1627,133, ,-1
300,1,DE,VW Group PC,SKODA,e11*2001/116*0326*14,SKODA,SUPERB,3,162,1541,2991,1410,1560,Petrol,M,1258,98, ,-1
301,1,DE,VW Group PC,SEAT,e9*2001/116*0050*27,SEAT,ALTEAXL,2,157,1542,2796,1406,1562,Petrol,M,1258,98, ,-1
302,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0510*01,VOLKSWAGENVWVW,POLO,4,139,1152,2663,1335,1496,Petrol,M,1258,67, ,-1
303,1,DE,VW Group PC,SEAT,e9*2001/116*0072*05,SEAT,EXEO,1,185,1597,2865,1389,1565,Petrol,M,1795,156, ,-1
304,1,DE,VW Group PC,SEAT,e9*2001/116*0052*26,SEAT,LEON,5,176,1399,2796,1404,1565,LPG,B,1443,80, ,-1
305,1,DE,VW Group PC,AUDI AG,e1*2001/116*0430*20,AUDI,AUDIA5,1,154,1790,2991,1456,1627,Diesel,M,2685,191, ,-1
306,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0307*23,VOLKSWAGENVWVW,PASSAT,1,151,1593,2938,1416,1594,Diesel,M,1781,109, ,-1
307,1,DE,VW Group PC,PORSCHE,e13*2007/46*1187*01,PORSCHE,911CARRERAS,16,231,1534,2657,1407,1591,Petrol,M,3439,312, ,-1
308,1,DE,VW Group PC,SEAT,e9*2001/116*0050*33,SEAT,ALTEA,1,130,1518,2796,1404,1565,Diesel,M,1446,70, ,-1
309,1,DE,VW Group PC,AUDI AG,e1*2007/46*0284*02,AUDI,AUDIA8L,2,211,2212,3386,1504,1684,Diesel,M,3741,274, ,-1
310,1,DE,VW Group PC,AUDI AG,e1*2007/46*0591*03,AUDI,Q3,1,161,1732,2821,1436,1639,Diesel,M,1781,138, ,-1
311,1,DE,VW Group PC,AUDI AG,e1*2007/46*0436*06,AUDI,A6AVANT,1,159,1753,3168,1495,1679,Petrol,M,1795,140, ,-1
312,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0468*03,VOLKSWAGENVWVW,PASSATCC,1,163,1628,2937,1420,1605,Diesel,M,1781,109, ,-1
313,1,DE,VW Group PC,PORSCHE,e13*2007/46*0970*00,PORSCHE,PANAMERAS,1,303,1925,3167,1513,1718,Petrol,M,4349,312, ,-1
314,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0211*25,VOLKSWAGENVWVW,TOURAN,86,138,1606,2901,1406,1556,Diesel,M,1446,70, ,-1
315,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0211*20,VOLKSWAGENVWVW,TOURAN,1,130,1774,2903,1405,1553,NG-biomethane,M,1258,117, ,-1
316,1,DE,VW Group PC,SKODA,e11*2001/116*0230*29,SKODA,OCTAVIA,1,163,1576,2792,1406,1556,Diesel,M,1716,82, ,-1
317,1,DE,VW Group PC,PORSCHE,e13*2001/116*0141*12,PORSCHE,BOXSTERSPYDER,25,236,1409,2619,1365,1581,Petrol,M,3109,250, ,-1
318,1,DE,VW Group PC,SKODA,e11*2001/116*0326*09,SKODA,SUPERB,1,154,1579,2991,1410,1560,Diesel,M,1716,82, ,-1
319,1,DE,VW Group PC,SEAT,e9*98/14*0041*22,SEAT,CORDOBA,1,163,1305,2668,1310,1464,Petrol,M,1258,58, ,-1
320,1,DE,VW Group PC,PORSCHE,e13*2007/46*1187*01,PORSCHE,911CARRERA,1,219,1518,2657,1407,1591,Petrol,M,3109,273, ,-1
321,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0252*32,VOLKSWAGENVWVW,CADDY,4,195,1597,3260,1403,1587,LPG,B,1443,80, ,-1
322,1,DE,VW Group PC,VOLKSWAGEN,e1*2001/116*0450*12,VOLKSWAGENVWVW,TIGUAN,3,161,1588,2825,1437,1621,Petrol,M,1258,125, ,-1
